#{"t_start": 1765923561.3707242, "env_id": "LunarLander-v3"}
r,l,t
-56.686422,1000,53.608221
-101.77737,1000,53.82934
-42.945873,1000,54.050589
-69.741265,1000,54.262998
-85.635714,1000,54.471307
-86.331435,1000,54.707815
-75.875053,1000,54.915871
-80.368573,1000,55.124066
-70.055546,1000,55.331028
-85.155647,1000,55.541399
-94.654923,1000,55.749001
-120.836202,1000,55.958145
-73.591209,1000,56.1643
-56.751877,1000,56.373953
-85.821741,1000,56.581901
-105.265133,1000,56.823445
-68.662852,1000,57.029443
-55.679115,1000,57.216801
-45.242326,1000,57.432136
-52.597597,1000,57.638583
-102.56362,1000,57.844492
-101.913616,1000,58.049958
-112.889674,1000,58.256067
-127.037526,1000,58.490305
-83.324751,1000,58.696906
-87.652079,1000,58.906093
-68.492917,1000,59.112608
-95.521413,1000,59.320732
-117.27086,1000,59.5296
-86.331324,1000,59.740115
-68.129961,1000,59.949561
-140.240205,1000,60.158807
-127.183717,1000,60.368483
-78.44514,1000,60.602485
-106.812511,1000,60.811453
-122.519347,1000,61.018653
-104.685566,1000,61.225823
-39.349198,1000,61.429984
-118.188702,1000,61.609686
-88.177862,1000,61.818555
-88.524837,1000,62.026426
-85.649066,1000,62.233638
-57.455159,1000,62.441051
-87.49837,1000,62.648142
-100.548992,1000,62.884448
-80.121203,1000,63.092159
-66.9721,1000,63.30336
-82.116449,1000,63.512735
-89.651354,1000,63.719338
-95.58993,1000,63.926024
-144.008588,1000,64.135698
-111.597931,1000,64.345806
-51.554109,1000,64.583182
-56.067182,1000,64.792378
-76.463708,1000,64.999863
-84.437416,1000,65.209025
-69.390558,1000,65.419589
-111.007121,1000,65.627016
-64.402268,1000,65.834639
-54.391385,1000,66.072707
-49.604689,1000,66.253539
-34.261849,1000,66.464493
-14.191216,1000,66.672489
-40.267609,1000,66.878721
-90.819524,1000,67.08478
-79.847867,1000,67.289409
-90.052882,1000,67.495844
-51.000104,1000,67.702907
-63.588866,1000,67.940918
-125.996695,1000,68.147426
-86.64801,1000,68.354042
-94.306281,1000,68.560372
-64.869222,1000,68.766005
-81.88285,1000,68.972222
-53.631409,1000,69.179589
-81.158828,1000,69.417306
-94.204942,1000,69.624091
-78.937005,1000,69.830659
-77.911417,1000,70.048355
-56.798845,1000,70.255673
-103.994954,1000,70.461948
-69.609134,1000,70.642798
-56.87993,1000,70.881045
-62.982159,1000,71.087161
-57.439281,1000,71.293402
-66.146042,1000,71.500188
-77.035152,1000,71.70701
-89.93898,1000,71.912555
-107.776759,1000,72.120276
-71.668696,1000,72.326448
-50.029342,1000,72.533157
-83.230033,1000,72.738207
-133.056554,1000,72.973043
-98.677865,317,73.048051
-137.411315,1000,73.253418
-136.950288,1000,73.432441
-113.549096,1000,73.63839
-29.74172,1000,73.845254
-44.481437,1000,74.052167
-94.27535,263,74.120196
-95.325663,1000,74.328419
-114.383763,1000,74.564269
-76.1095,1000,74.772782
-110.229293,1000,74.97933
-54.763844,1000,75.186051
-100.140427,1000,75.391921
-66.599138,1000,75.598517
-64.634217,1000,75.779699
-125.291844,1000,76.017534
-85.866313,1000,76.224785
-103.181076,1000,76.432578
-91.431637,1000,76.639444
-89.505774,1000,76.846275
-81.536477,1000,77.051909
-127.656662,1000,77.260406
-101.65772,1000,77.467876
-139.768548,1000,77.705753
-79.905703,1000,77.912103
-109.956701,475,78.011923
-166.435069,679,78.142761
-107.450461,1000,78.34953
-96.271504,1000,78.556428
-84.732732,1000,78.76231
-32.876054,1000,79.000049
-40.19489,1000,79.20845
-171.988961,872,79.395821
-70.542555,1000,79.603667
-78.257263,1000,79.823824
-58.02602,1000,80.045249
-76.293695,1000,80.271946
-63.937654,1000,80.498621
-94.267131,1000,80.69823
-120.41982,1000,80.931423
-49.79269,1000,81.217783
-96.344036,1000,81.42949
-87.314489,1000,81.637784
-99.930236,1000,81.846317
-99.194114,179,81.901331
-110.904628,1000,82.112203
-55.11523,1000,82.292839
-90.657761,1000,82.502527
-44.677742,1000,82.71301
-51.811253,1000,82.920281
-97.073874,1000,83.162854
-87.026663,1000,83.37159
-92.304535,1000,83.578611
-138.214235,705,83.741442
-95.65635,309,83.788658
-78.520659,1000,83.995512
-78.490661,1000,84.204075
-221.431626,850,84.391848
-117.909927,1000,84.601029
-94.952066,1000,84.811143
-91.021589,225,84.846021
-75.70681,1000,85.085271
-111.606797,1000,85.293301
-111.00111,388,85.380968
-59.065476,1000,85.589331
-108.393184,1000,85.796235
-105.23097,1000,86.005269
-131.465976,1000,86.215865
-72.545845,1000,86.425873
-45.077605,1000,86.610186
-46.675686,1000,86.818546
-105.544929,1000,87.028265
-86.938874,1000,87.266807
-105.457853,1000,87.473478
-78.063373,1000,87.681294
-182.701099,825,87.862834
-122.03763,1000,88.069918
-48.96643,1000,88.308174
-61.765568,1000,88.516611
-96.830047,1000,88.725773
-73.082391,1000,88.935563
-127.970678,1000,89.161195
-62.162503,1000,89.371381
-95.670627,1000,89.552845
-79.688972,1000,89.762578
-59.423297,1000,89.968957
-98.969102,1000,90.204012
-113.841384,1000,90.409702
-68.146193,1000,90.617729
-79.758121,1000,90.823827
-71.499578,1000,91.031125
-86.620265,1000,91.240286
-27.184761,1000,91.448723
-41.930865,1000,91.659384
-63.294207,1000,91.866309
-82.826562,1000,92.101237
-80.938386,1000,92.310446
-100.526728,1000,92.516628
-76.344638,1000,92.725632
-84.721842,1000,92.932296
-86.913751,1000,93.143229
-92.076962,1000,93.350664
-112.771739,1000,93.556347
-121.787138,402,93.617622
-201.076941,852,93.801496
-74.591218,1000,94.007262
-82.369381,1000,94.244979
-71.283839,1000,94.452069
-210.017285,934,94.649285
-105.845567,342,94.702123
-77.067486,164,94.75761
-80.572791,1000,94.964809
-114.487311,1000,95.171381
-129.893475,584,95.287658
-148.501428,656,95.443744
-83.149082,1000,95.649987
-107.732469,234,95.686143
-77.627714,1000,95.895841
-54.99932,1000,96.104719
-73.88741,1000,96.310882
-68.341902,1000,96.518424
-108.452193,266,96.58683
-94.548321,1000,96.797893
-74.706381,1000,97.005073
-38.198873,1000,97.241684
-83.51475,1000,97.450612
-87.136235,1000,97.656956
-39.474377,1000,97.844087
-39.31641,1000,98.05653
-83.017956,1000,98.267486
-104.845531,1000,98.50579
-108.659788,1000,98.71455
-75.327325,1000,98.92461
-60.856918,1000,99.134011
-48.868094,1000,99.340202
-82.410168,1000,99.547225
-84.683034,1000,99.757138
-110.634161,1000,99.963473
-128.810183,1000,100.201748
-59.274112,1000,100.409413
-118.880342,1000,100.619493
-93.704726,1000,100.827388
-112.463945,1000,101.034857
-88.048731,1000,101.242497
-57.223634,1000,101.45195
-166.379761,659,101.614178
-94.548676,1000,101.821769
-102.993294,1000,102.02895
-86.345514,1000,102.240924
-31.395836,1000,102.448959
-49.2541,1000,102.657279
-36.859769,1000,102.867174
-64.02936,1000,103.075784
-35.563113,1000,103.312736
-67.92652,1000,103.52008
-98.444155,1000,103.727707
-130.734164,741,103.868875
-40.377113,1000,104.077059
-85.261756,1000,104.283971
-53.513607,1000,104.490763
-69.276908,1000,104.697445
-89.287434,1000,104.934845
-50.961414,1000,105.141321
-52.740441,1000,105.349888
-38.290511,1000,105.556312
-90.173852,1000,105.763987
-111.1941,206,105.79615
-74.780225,1000,106.00324
-61.695311,1000,106.239883
-64.885909,1000,106.446467
-85.610894,1000,106.6528
-38.674135,1000,106.859368
-102.867586,1000,107.065925
-59.323671,1000,107.273858
-65.576916,1000,107.479726
-106.403528,1000,107.715382
-90.28591,1000,107.894761
-105.372581,1000,108.101918
-70.263575,1000,108.308298
-154.08298,537,108.417183
-50.067314,1000,108.623224
-66.639831,1000,108.829412
-90.434147,1000,109.065147
-80.330161,1000,109.27197
-97.742279,317,109.346691
-80.640777,1000,109.556084
-128.94589,473,109.657432
-121.031335,538,109.769394
-74.29195,1000,109.976672
-109.938063,1000,110.182325
-165.931467,823,110.36441
-91.663668,1000,110.570301
-102.358119,1000,110.775623
-79.492159,1000,110.981471
-96.177466,1000,111.187661
-93.301231,1000,111.4236
-131.563522,1000,111.630066
-86.042693,1000,111.836003
-86.126052,1000,112.042806
-49.051111,1000,112.274639
-105.221065,1000,112.480976
