#{"t_start": 1765923774.862907, "env_id": "LunarLander-v3"}
r,l,t
-57.08419,1000,70.750393
-121.114416,1000,70.939667
-28.819617,1000,71.159171
-95.164429,186,71.206395
-207.447473,973,71.37422
-104.590847,1000,71.584109
-78.746004,1000,71.824447
-103.894031,290,71.899482
-87.312092,1000,72.102713
-38.034585,1000,72.298833
-110.436496,1000,72.491519
-69.888131,1000,72.681625
-72.723304,1000,72.898953
-95.796887,1000,73.089455
-155.408249,596,73.19897
-61.769022,1000,73.392189
-69.596705,1000,73.592233
-76.31819,1000,73.88054
-60.561362,1000,74.074742
-105.721215,207,74.107174
-89.823735,1000,74.303379
-92.038439,1000,74.495029
-172.39466,666,74.615636
-87.744593,1000,74.810838
-119.697449,384,74.8886
-101.851899,305,74.957617
-66.148241,1000,75.201138
-59.71265,1000,75.381041
-209.527325,970,75.574745
-80.907281,1000,75.774082
-87.056279,181,75.826103
-63.061693,1000,76.086317
-82.088316,1000,76.321668
-82.791551,1000,76.628833
-68.873677,1000,76.839422
-106.989248,1000,77.110877
-61.824927,1000,77.321347
-79.927159,1000,77.527168
-95.782012,1000,77.736969
-93.996442,256,77.795068
-54.915771,1000,77.985747
-43.015371,1000,78.207481
-95.185766,1000,78.421472
-70.308143,1000,78.617725
-64.071012,1000,78.814749
-222.018631,804,78.97262
-127.914041,439,79.064009
-180.591483,844,79.236619
-213.46093,849,79.39031
-104.901594,1000,79.622096
-64.589564,1000,79.813206
-61.523857,1000,80.000183
-33.257498,1000,80.187909
-93.580139,227,80.240558
-80.463235,283,80.28379
-82.855618,1000,80.470133
-24.192687,1000,80.656917
-89.359941,343,80.728172
-58.574149,1000,80.915137
-34.604373,1000,81.131325
-78.26652,272,81.172897
-86.881327,1000,81.360789
-116.329748,1000,81.547654
-74.53211,1000,81.733248
-75.035776,1000,81.918612
-89.194392,1000,82.104077
-115.308199,1000,82.290673
-203.720662,952,82.469188
-125.0024,139,82.4905
-90.001885,1000,82.675916
-85.063824,1000,82.862022
-124.387382,282,82.907776
-91.58407,310,83.004229
-97.388694,272,83.063922
-102.49912,123,83.082748
-89.282585,1000,83.268553
-125.922667,1000,83.454135
-41.142312,1000,83.639648
-203.879606,759,83.772082
-215.808739,847,83.934476
-83.885386,1000,84.12011
-203.575515,611,84.264243
-99.026322,161,84.28884
-125.65653,344,84.358703
-207.670928,932,84.535152
-213.830496,727,84.662842
-85.177652,1000,84.848151
-102.396401,213,84.89831
-132.549656,1000,85.068473
-138.822024,182,85.114488
-130.286329,396,85.193324
-143.729654,1000,85.43916
-117.754639,1000,85.648767
-113.382093,1000,85.831314
-86.550593,1000,86.056894
-114.452728,371,86.151437
-116.993717,292,86.223888
-102.446925,1000,86.422222
-125.935179,350,86.477768
-146.49669,386,86.616534
-113.098592,1000,86.837757
-85.538808,1000,87.035601
-77.474377,1000,87.232078
-124.608746,320,87.302162
-84.369081,1000,87.495092
-103.587582,172,87.521801
-112.4558,258,87.561571
-188.124297,641,87.696468
-101.347079,1000,87.92413
-121.802608,1000,88.111701
-198.640245,704,88.238829
-89.778367,1000,88.441713
-191.605169,585,88.556269
-112.32069,1000,88.75853
-147.065825,286,88.824698
-263.489828,913,88.992355
-135.798555,170,89.037891
-91.876571,1000,89.238276
-82.212483,1000,89.43833
-138.663049,283,89.482631
-212.326935,802,89.649307
-106.622793,1000,89.85047
-101.202816,1000,90.087826
-121.782236,157,90.114434
-61.344124,1000,90.314963
-100.427,219,90.35016
-125.638217,160,90.401716
-90.703859,1000,90.603354
-131.134774,184,90.633357
-97.420238,275,90.677542
-88.976617,1000,90.87171
-110.364719,330,90.941555
-134.62915,134,90.962732
-145.699549,1000,91.153712
-128.156161,171,91.22921
-149.657597,287,91.273713
-102.634278,1000,91.475551
-117.090434,173,91.503927
-124.30735,259,91.566749
-111.348303,189,91.597572
-177.271878,507,91.698768
-161.469897,529,91.802415
-106.974974,139,91.844213
-88.407773,1000,92.039736
-84.66904,1000,92.238075
-55.793092,1000,92.416442
-64.690199,1000,92.615887
-104.305979,286,92.713436
-153.060323,413,92.798592
-119.884959,196,92.830096
-136.455889,274,92.892778
-125.182571,400,92.956878
-89.942457,1000,93.152925
-130.663505,346,93.227371
-205.068291,831,93.399922
-120.59217,291,93.445345
-230.32684,904,93.619637
-180.579294,684,93.743917
-118.179466,1000,93.93177
-179.176746,438,94.016172
-120.576814,190,94.063061
-106.260415,1000,94.282497
-98.613374,265,94.323353
-129.305331,266,94.381667
-139.702798,304,94.42815
-244.014427,907,94.601507
-110.461503,273,94.643274
-94.7668,1000,94.829743
-91.338396,1000,95.016089
-143.319526,575,95.139044
-135.561375,103,95.155017
-126.13392,162,95.179812
-183.735467,805,95.366914
-97.609101,1000,95.553928
-86.139903,1000,95.741014
-113.09542,322,95.790511
-174.531722,738,95.936975
-119.995967,156,95.96093
-131.885301,197,95.990791
-106.564076,216,96.041642
-115.380701,256,96.081051
-110.848999,150,96.103933
-163.993287,480,96.194467
-116.449423,230,96.246927
-90.881324,1000,96.484137
-77.173482,1000,96.674351
-92.492202,1000,96.863602
-91.680868,212,96.897674
-48.082414,1000,97.086686
-129.265016,319,97.153859
-65.454086,1000,97.369508
-94.212839,1000,97.567282
-211.499349,731,97.698884
-114.760833,141,97.720763
-111.087116,1000,97.909854
-128.828766,230,97.962493
-138.218291,340,98.014118
-77.856923,1000,98.202701
-108.196018,188,98.252116
-58.70464,1000,98.444929
-74.331049,1000,98.635207
-167.189633,443,98.702229
-121.379246,145,98.744476
-102.659872,194,98.775513
-106.469572,238,98.863878
-81.174091,1000,99.060267
-145.804348,363,99.117998
-213.356844,785,99.280196
-94.310341,1000,99.476083
-152.583974,508,99.575537
-119.564832,359,99.632589
-91.702584,254,99.692494
